parcel_id,village,district,taluk,digital_block_no,survey_no,subdivision_no,parcel_area_sq_m,parcel_area_ha,land_use,centroid_latitude,centroid_longitude,elevation_m,slope_degree,rainfall_24h_mm,rainfall_7day_mm,flood_depth_m,flood_probability,landslide_probability,distance_to_river_m,distance_to_road_m,population_density_per_sq_km,building_density,soil_moisture_index,risk_score,risk_level,risk_rank_within_village,relocation_screening,recommended_action,hazard_screening_basis,cadastral_status,geometry_status,property_boundary_status,data_status,official_cadastral_boundary,usable_for_prototype,usable_as_legal_land_record
DEMO-04-0067,Kottathara,Wayanad,Vythiri,DEMO-04-03,DEMO-04/529,1,5973.2,0.5973,Mixed,11.6613185,76.1096364,876.1,23.6,48.4,150.6,0.81,0.799,0.493,1891.9,573.7,645.0,0.522,0.625,47.4,MEDIUM,154,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0068,Kottathara,Wayanad,Vythiri,DEMO-04-13,DEMO-04/619,6,2227.8,0.2228,Mixed,11.6614832,76.1106464,854.2,25.1,210.7,579.4,0.38,0.35,0.601,1088.1,701.7,582.5,0.433,0.732,52.9,HIGH,206,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0069,Kottathara,Wayanad,Vythiri,DEMO-04-06,DEMO-04/833,3,5088.3,0.5088,Residential,11.6611655,76.1117387,1049.6,8.5,188.3,183.6,0.65,0.698,0.266,724.0,775.4,345.6,0.036,0.842,41.0,MEDIUM,93,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0070,Kottathara,Wayanad,Vythiri,DEMO-04-05,DEMO-04/905,3,5465.6,0.5466,Residential,11.6612474,76.1128266,1031.9,9.4,79.1,535.5,0.0,0.124,0.247,71.6,1062.8,378.1,0.546,0.748,26.5,MEDIUM,9,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0071,Kottathara,Wayanad,Vythiri,DEMO-04-09,DEMO-04/564,1,3225.6,0.3226,Agriculture,11.6611796,76.1142833,712.8,23.5,204.6,423.5,0.83,0.666,0.483,1265.6,722.3,885.7,0.1,0.624,55.9,HIGH,224,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0072,Kottathara,Wayanad,Vythiri,DEMO-04-01,DEMO-04/888,7,2170.8,0.2171,Forest-fringe,11.6612226,76.1151889,837.7,27.7,190.1,275.4,0.36,0.181,0.488,1591.5,973.2,1398.4,0.597,0.662,49.6,MEDIUM,180,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0073,Kottathara,Wayanad,Vythiri,DEMO-04-03,DEMO-04/635,8,4468.0,0.4468,Agriculture,11.6613167,76.1162425,956.6,33.6,146.6,432.6,0.0,0.467,0.7,1585.9,920.6,329.6,0.447,0.282,51.5,HIGH,196,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0074,Kottathara,Wayanad,Vythiri,DEMO-04-10,DEMO-04/404,1,7171.0,0.7171,Forest-fringe,11.6614229,76.1175032,887.0,19.6,46.2,524.3,0.03,0.36,0.303,1685.5,663.2,1205.9,0.53,0.495,32.9,MEDIUM,29,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0075,Kottathara,Wayanad,Vythiri,DEMO-04-05,DEMO-04/503,1,1049.8,0.105,Mixed,11.6614058,76.1186131,924.5,33.2,141.6,119.0,0.75,0.398,0.49,922.7,36.3,1333.1,0.611,0.525,54.5,HIGH,214,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0076,Kottathara,Wayanad,Vythiri,DEMO-04-11,DEMO-04/685,3,7709.5,0.771,Residential,11.6623234,76.0910401,729.2,13.1,56.8,261.1,0.2,0.355,0.212,1673.5,505.8,1311.3,0.53,0.784,31.3,MEDIUM,20,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0077,Kottathara,Wayanad,Vythiri,DEMO-04-02,DEMO-04/920,2,7472.6,0.7473,Forest-fringe,11.6626177,76.0925023,665.0,31.1,69.6,464.3,0.17,0.207,0.576,204.0,433.8,1455.9,0.103,0.655,46.8,MEDIUM,147,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0078,Kottathara,Wayanad,Vythiri,DEMO-04-03,DEMO-04/355,9,1688.4,0.1688,Plantation,11.662402,76.0932179,853.1,7.7,117.7,217.0,0.17,0.145,0.294,726.7,616.3,1442.0,0.104,0.328,31.8,MEDIUM,22,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0079,Kottathara,Wayanad,Vythiri,DEMO-04-18,DEMO-04/872,4,6955.2,0.6955,Mixed,11.6624448,76.0945838,896.8,31.1,217.2,204.8,0.0,0.554,0.705,245.5,969.9,768.5,0.612,0.39,61.4,HIGH,245,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0080,Kottathara,Wayanad,Vythiri,DEMO-04-01,DEMO-04/297,3,2991.9,0.2992,Residential,11.6624784,76.0955896,654.9,5.3,39.2,261.8,0.0,0.084,0.266,340.7,500.2,988.5,0.372,0.388,25.6,MEDIUM,5,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0081,Kottathara,Wayanad,Vythiri,DEMO-04-15,DEMO-04/662,9,7004.4,0.7004,Mixed,11.6626707,76.0968908,720.2,20.8,156.6,568.7,0.26,0.683,0.504,967.5,229.1,1503.9,0.458,0.768,53.8,HIGH,209,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0082,Kottathara,Wayanad,Vythiri,DEMO-04-20,DEMO-04/829,8,2107.2,0.2107,Agriculture,11.6624313,76.098087,744.8,8.6,165.3,497.7,0.17,0.421,0.13,434.3,1125.1,117.1,0.564,0.505,33.9,MEDIUM,36,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0083,Kottathara,Wayanad,Vythiri,DEMO-04-13,DEMO-04/765,5,5335.2,0.5335,Forest-fringe,11.6625036,76.0992976,875.6,13.4,81.5,557.0,1.17,0.692,0.448,2189.7,456.2,608.7,0.268,0.376,43.6,MEDIUM,118,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0084,Kottathara,Wayanad,Vythiri,DEMO-04-11,DEMO-04/833,3,4924.5,0.4924,Agriculture,11.6625049,76.1002114,828.8,28.0,190.2,402.2,0.0,0.181,0.666,151.3,657.6,395.5,0.621,0.847,52.2,HIGH,203,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0085,Kottathara,Wayanad,Vythiri,DEMO-04-17,DEMO-04/599,3,1133.7,0.1134,Mixed,11.662369,76.1013494,964.1,18.4,205.2,497.2,0.98,0.737,0.45,911.6,1082.5,1165.9,0.595,0.547,57.5,HIGH,231,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0086,Kottathara,Wayanad,Vythiri,DEMO-04-13,DEMO-04/599,4,1353.9,0.1354,Residential,11.6624422,76.102651,712.4,19.5,204.6,521.7,0.38,0.361,0.445,798.7,980.8,1527.3,0.567,0.452,51.9,HIGH,198,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0087,Kottathara,Wayanad,Vythiri,DEMO-04-03,DEMO-04/165,8,1601.2,0.1601,Mixed,11.6625507,76.1036369,851.7,32.9,156.4,250.2,0.5,0.697,0.668,338.1,703.2,808.6,0.529,0.371,62.0,HIGH,247,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0088,Kottathara,Wayanad,Vythiri,DEMO-04-16,DEMO-04/833,8,7488.0,0.7488,Mixed,11.6622913,76.1052125,954.6,10.8,190.5,567.7,0.81,0.638,0.206,1485.5,43.4,240.7,0.332,0.502,40.6,MEDIUM,89,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0089,Kottathara,Wayanad,Vythiri,DEMO-04-04,DEMO-04/946,2,4460.5,0.446,Residential,11.6624678,76.1058956,916.6,27.4,118.3,154.7,0.0,0.344,0.645,1196.0,833.0,1225.6,0.649,0.396,49.4,MEDIUM,177,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0090,Kottathara,Wayanad,Vythiri,DEMO-04-19,DEMO-04/396,9,7949.3,0.7949,Plantation,11.6626803,76.1074973,947.9,30.2,47.5,182.7,0.72,0.698,0.463,1215.9,905.6,1209.1,0.094,0.324,47.7,MEDIUM,156,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0091,Kottathara,Wayanad,Vythiri,DEMO-04-03,DEMO-04/565,1,3516.4,0.3516,Agriculture,11.6627147,76.1084381,926.6,18.0,105.4,480.5,0.84,0.539,0.448,1396.1,503.3,302.7,0.216,0.846,42.7,MEDIUM,107,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0092,Kottathara,Wayanad,Vythiri,DEMO-04-14,DEMO-04/527,4,4275.5,0.4276,Plantation,11.6627477,76.109579,965.6,16.6,70.0,469.4,0.32,0.557,0.519,1460.1,1129.0,584.6,0.573,0.852,41.3,MEDIUM,94,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0093,Kottathara,Wayanad,Vythiri,DEMO-04-19,DEMO-04/113,2,768.9,0.0769,Plantation,11.6626566,76.1106276,934.8,7.0,62.9,508.2,0.04,0.327,0.157,826.6,893.3,730.0,0.312,0.263,24.6,LOW,4,CANDIDATE_FOR_FURTHER_ASSESSMENT,Normal monitoring,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0094,Kottathara,Wayanad,Vythiri,DEMO-04-04,DEMO-04/870,1,2177.2,0.2177,Residential,11.6627561,76.1119012,950.1,29.7,109.2,338.1,0.0,0.341,0.454,88.6,164.3,1614.1,0.397,0.364,46.8,MEDIUM,147,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0095,Kottathara,Wayanad,Vythiri,DEMO-04-01,DEMO-04/617,5,539.9,0.054,Agriculture,11.6623069,76.1128582,846.7,33.6,45.0,580.0,0.54,0.58,0.718,1882.0,194.3,401.0,0.046,0.889,49.0,MEDIUM,172,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0096,Kottathara,Wayanad,Vythiri,DEMO-04-16,DEMO-04/374,5,6987.2,0.6987,Agriculture,11.6623947,76.1141739,673.0,6.8,123.1,127.1,0.89,0.802,0.379,1758.4,885.5,405.3,0.363,0.275,44.1,MEDIUM,125,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0097,Kottathara,Wayanad,Vythiri,DEMO-04-08,DEMO-04/102,3,7811.6,0.7812,Residential,11.6623705,76.1151789,735.1,11.8,206.9,195.0,0.86,0.619,0.339,1074.8,905.6,868.5,0.585,0.593,50.5,HIGH,187,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0098,Kottathara,Wayanad,Vythiri,DEMO-04-12,DEMO-04/531,8,7714.3,0.7714,Residential,11.6627433,76.1165017,764.3,19.0,97.5,556.4,0.15,0.458,0.508,1829.3,853.0,523.0,0.216,0.28,39.9,MEDIUM,83,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0099,Kottathara,Wayanad,Vythiri,DEMO-04-17,DEMO-04/682,3,3115.4,0.3115,Residential,11.6625454,76.1173642,947.5,14.1,38.2,451.3,0.79,0.688,0.477,1999.0,699.5,1285.3,0.424,0.811,42.5,MEDIUM,104,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0100,Kottathara,Wayanad,Vythiri,DEMO-04-16,DEMO-04/987,8,2103.3,0.2103,Agriculture,11.6625278,76.1189517,820.7,8.3,104.5,407.7,0.75,0.596,0.176,751.1,911.3,1268.9,0.048,0.668,37.1,MEDIUM,61,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0101,Kottathara,Wayanad,Vythiri,DEMO-04-12,DEMO-04/261,4,4071.5,0.4072,Residential,11.663561,76.0912342,981.2,6.4,104.2,432.3,1.31,0.741,0.152,1620.2,91.7,122.4,0.588,0.359,37.1,MEDIUM,61,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0102,Kottathara,Wayanad,Vythiri,DEMO-04-02,DEMO-04/296,3,2458.1,0.2458,Mixed,11.6635813,76.0925033,989.8,13.0,218.8,196.7,0.58,0.249,0.461,470.3,442.9,538.5,0.069,0.803,44.3,MEDIUM,127,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0103,Kottathara,Wayanad,Vythiri,DEMO-04-11,DEMO-04/2,5,1601.7,0.1602,Residential,11.6636524,76.0936774,798.3,16.7,190.5,415.0,0.26,0.133,0.377,2391.5,747.6,218.0,0.628,0.409,37.2,MEDIUM,63,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0104,Kottathara,Wayanad,Vythiri,DEMO-04-08,DEMO-04/868,5,4296.8,0.4297,Residential,11.6635648,76.094598,652.2,15.6,161.0,609.5,0.46,0.681,0.419,954.2,724.0,90.3,0.378,0.703,47.0,MEDIUM,152,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0105,Kottathara,Wayanad,Vythiri,DEMO-04-12,DEMO-04/669,5,1821.6,0.1822,Forest-fringe,11.6639895,76.0955639,659.6,23.2,78.8,446.1,0.35,0.558,0.56,1250.4,566.0,395.1,0.546,0.697,46.9,MEDIUM,150,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0106,Kottathara,Wayanad,Vythiri,DEMO-04-11,DEMO-04/485,6,5081.7,0.5082,Residential,11.6636627,76.0971245,930.2,35.2,195.2,153.5,0.17,0.136,0.619,1904.9,930.6,1731.5,0.37,0.316,52.8,HIGH,205,NOT_RECOMMENDED_UNDER_DEMO_MODEL,High caution / prioritize mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0107,Kottathara,Wayanad,Vythiri,DEMO-04-10,DEMO-04/139,1,2528.4,0.2528,Forest-fringe,11.663893,76.0983165,726.6,25.5,99.4,113.5,0.0,0.046,0.424,2083.1,955.0,1024.7,0.45,0.823,35.9,MEDIUM,49,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
DEMO-04-0108,Kottathara,Wayanad,Vythiri,DEMO-04-08,DEMO-04/882,6,7204.8,0.7205,Agriculture,11.6638001,76.0994116,848.9,35.8,157.3,542.2,0.43,0.275,0.533,2254.3,905.3,734.6,0.236,0.299,48.1,MEDIUM,161,CONDITIONAL_REVIEW_REQUIRED,Monitor and apply mitigation,Synthetic parcel risk score from supplied demo dataset; not an official cadastral/hazard determination,SYNTHETIC_DEMO_NOT_OFFICIAL,SYNTHETIC_DEMO_POLYGON_NOT_OFFICIAL,DO_NOT_USE_AS_LEGAL_BOUNDARY,SYNTHETIC_DEMO_ONLY,NO,YES,NO
